"site_short","site_sum","netNr","decade","effort","year","distance_m","maize_1000m","woodS_1000m","grassS_1000m","settlement_1000m","maize_750m","woodS_750m","grassS_750m","settlement_750m","maize_500m","woodS_500m","grassS_500m","settlement_500m","maize_250m","woodS_250m","grassS_250m","settlement_250m","maize_100m","woodS_100m","grassS_100m","settlement_100m","prop_weed","Hoehe_cm","lon","lat","julian_day"
"BB-A2-23","BB-AA","6",27,200,2023,173,35.76,2.71,6.88,0,37.07,1.46,11.76,0,43.75,2.25,19.17,0,86.19,3.01,2.94,0,100,0,0,0,80,245,14.35796727,52.50846842,27
"BB-A2-23","BB-AA","6",28,174.166666666667,2023,173,35.76,2.71,6.88,0,37.07,1.46,11.76,0,43.75,2.25,19.17,0,86.19,3.01,2.94,0,100,0,0,0,75,240,14.35796727,52.50846842,28
"BB-A2-23","BB-AA","7",22,150,2023,168.8,35.94,2.71,6.88,0,37.48,1.46,11.74,0,44.4,2.26,19.22,0,87.34,3.05,3.06,0,100,0,0,0,80,260,14.35782782,52.50844772,22
"BB-A2-23","BB-AA","7",23,200,2023,168.8,35.94,2.71,6.88,0,37.48,1.46,11.74,0,44.4,2.26,19.22,0,87.34,3.05,3.06,0,100,0,0,0,85,247.5,14.35782782,52.50844772,23
"BB-A2-23","BB-AA","7",24,199.583333333333,2023,168.8,35.94,2.71,6.88,0,37.48,1.46,11.74,0,44.4,2.26,19.22,0,87.34,3.05,3.06,0,100,0,0,0,90,235,14.35782782,52.50844772,24
"BB-A2-23","BB-AA","7",25,299.583333333333,2023,168.8,35.94,2.71,6.88,0,37.48,1.46,11.74,0,44.4,2.26,19.22,0,87.34,3.05,3.06,0,100,0,0,0,80,260,14.35782782,52.50844772,25
"BB-A2-23","BB-AA","7",26,299.166666666667,2023,168.8,35.94,2.71,6.88,0,37.48,1.46,11.74,0,44.4,2.26,19.22,0,87.34,3.05,3.06,0,100,0,0,0,75,255,14.35782782,52.50844772,26
"BB-A2-23","BB-AA","7",27,200,2023,168.8,35.94,2.71,6.88,0,37.48,1.46,11.74,0,44.4,2.26,19.22,0,87.34,3.05,3.06,0,100,0,0,0,85,245,14.35782782,52.50844772,27
"BB-A2-23","BB-AA","7",28,174.166666666667,2023,168.8,35.94,2.71,6.88,0,37.48,1.46,11.74,0,44.4,2.26,19.22,0,87.34,3.05,3.06,0,100,0,0,0,85,235,14.35782782,52.50844772,28
"BB-A2-23","BB-AA","8",22,150,2023,165,36.09,2.71,6.88,0,37.8,1.46,11.72,0,44.94,2.26,19.21,0,88.17,3.07,3.1,0,100,0,0,0,85,255,14.35771558,52.50842702,22
"BB-A2-23","BB-AA","8",23,200,2023,165,36.09,2.71,6.88,0,37.8,1.46,11.72,0,44.94,2.26,19.21,0,88.17,3.07,3.1,0,100,0,0,0,85,247.5,14.35771558,52.50842702,23
"BB-A2-23","BB-AA","8",24,199.583333333333,2023,165,36.09,2.71,6.88,0,37.8,1.46,11.72,0,44.94,2.26,19.21,0,88.17,3.07,3.1,0,100,0,0,0,85,240,14.35771558,52.50842702,24
"BB-A2-23","BB-AA","8",25,299.583333333333,2023,165,36.09,2.71,6.88,0,37.8,1.46,11.72,0,44.94,2.26,19.21,0,88.17,3.07,3.1,0,100,0,0,0,80,265,14.35771558,52.50842702,25
"BB-A2-23","BB-AA","8",26,299.166666666667,2023,165,36.09,2.71,6.88,0,37.8,1.46,11.72,0,44.94,2.26,19.21,0,88.17,3.07,3.1,0,100,0,0,0,70,250,14.35771558,52.50842702,26
"BB-A2-23","BB-AA","8",27,200,2023,165,36.09,2.71,6.88,0,37.8,1.46,11.72,0,44.94,2.26,19.21,0,88.17,3.07,3.1,0,100,0,0,0,80,255,14.35771558,52.50842702,27
"BB-A2-23","BB-AA","8",28,174.166666666667,2023,165,36.09,2.71,6.88,0,37.8,1.46,11.72,0,44.94,2.26,19.21,0,88.17,3.07,3.1,0,100,0,0,0,80,255,14.35771558,52.50842702,28
"BB-A2-23","BB-AA","9",22,150,2023,160.5,36.25,2.74,6.87,0,38.18,1.47,11.7,0,45.59,2.27,19.19,0,88.99,3.08,3.15,0,100,0,0,0,90,225,14.35758294,52.50840218,22
"BB-A2-23","BB-AA","9",23,200,2023,160.5,36.25,2.74,6.87,0,38.18,1.47,11.7,0,45.59,2.27,19.19,0,88.99,3.08,3.15,0,100,0,0,0,90,227.5,14.35758294,52.50840218,23
"BB-A2-23","BB-AA","9",24,199.583333333333,2023,160.5,36.25,2.74,6.87,0,38.18,1.47,11.7,0,45.59,2.27,19.19,0,88.99,3.08,3.15,0,100,0,0,0,90,230,14.35758294,52.50840218,24
"BB-A2-23","BB-AA","9",25,299.583333333333,2023,160.5,36.25,2.74,6.87,0,38.18,1.47,11.7,0,45.59,2.27,19.19,0,88.99,3.08,3.15,0,100,0,0,0,70,230,14.35758294,52.50840218,25
"BB-A2-23","BB-AA","9",26,299.166666666667,2023,160.5,36.25,2.74,6.87,0,38.18,1.47,11.7,0,45.59,2.27,19.19,0,88.99,3.08,3.15,0,100,0,0,0,65,215,14.35758294,52.50840218,26
"BB-A2-23","BB-AA","9",27,200,2023,160.5,36.25,2.74,6.87,0,38.18,1.47,11.7,0,45.59,2.27,19.19,0,88.99,3.08,3.15,0,100,0,0,0,75,230,14.35758294,52.50840218,27
"BB-A2-23","BB-AA","9",28,174.166666666667,2023,160.5,36.25,2.74,6.87,0,38.18,1.47,11.7,0,45.59,2.27,19.19,0,88.99,3.08,3.15,0,100,0,0,0,85,240,14.35758294,52.50840218,28
"BB-B1-23","BB-BC","1",22,299.583333333333,2023,15.9,26.01,2.84,2.47,1.38,31.08,3.1,0.38,1.17,39.2,3.37,0.44,1.11,51.86,5.23,0.7,0,57.09,11.08,1.58,0,40,185,14.4280774,52.5241983,22
"BB-B1-23","BB-BC","1",24,300,2023,15.9,26.01,2.84,2.47,1.38,31.08,3.1,0.38,1.17,39.2,3.37,0.44,1.11,51.86,5.23,0.7,0,57.09,11.08,1.58,0,70,180,14.4280774,52.5241983,24
"BB-B1-23","BB-BC","1",25,299.583333333333,2023,15.9,26.01,2.84,2.47,1.38,31.08,3.1,0.38,1.17,39.2,3.37,0.44,1.11,51.86,5.23,0.7,0,57.09,11.08,1.58,0,80,175,14.4280774,52.5241983,25
"BB-B1-23","BB-BC","1",26,299.166666666667,2023,15.9,26.01,2.84,2.47,1.38,31.08,3.1,0.38,1.17,39.2,3.37,0.44,1.11,51.86,5.23,0.7,0,57.09,11.08,1.58,0,60,185,14.4280774,52.5241983,26
"BB-B1-23","BB-BC","1",28,398.75,2023,15.9,26.01,2.84,2.47,1.38,31.08,3.1,0.38,1.17,39.2,3.37,0.44,1.11,51.86,5.23,0.7,0,57.09,11.08,1.58,0,40,180,14.4280774,52.5241983,28
"BB-B1-23","BB-BC","1",29,399.166666666667,2023,15.9,25.2466666666667,2.84,2.47,1.38,30.65,3.1,0.38,1.17,39.2,3.37,0.44,1.11,51.86,5.23,0.7,0,57.09,11.08,1.58,0,60,185,14.4280774,52.5241983,29
"BB-B1-23","BB-BC","1",30,75,2023,15.9,23.72,2.84,2.47,1.38,29.79,3.1,0.38,1.17,39.2,3.37,0.44,1.11,51.86,5.23,0.7,0,57.09,11.08,1.58,0,60,185,14.4280774,52.5241983,30
"BB-B1-23","BB-BC","10",22,299.583333333333,2023,111.5,26.09,3.12,1.27,1.99,34.33,2.85,0.2,1.28,46.7,2.77,0.44,1.7,74.52,3.59,0.53,1.1,100,0,0,0,15,215,14.42664213,52.52409443,22
"BB-B1-23","BB-BC","10",24,300,2023,111.5,26.09,3.12,1.27,1.99,34.33,2.85,0.2,1.28,46.7,2.77,0.44,1.7,74.52,3.59,0.53,1.1,100,0,0,0,20,220,14.42664213,52.52409443,24
"BB-B1-23","BB-BC","10",25,299.583333333333,2023,111.5,26.09,3.12,1.27,1.99,34.33,2.85,0.2,1.28,46.7,2.77,0.44,1.7,74.52,3.59,0.53,1.1,100,0,0,0,30,210,14.42664213,52.52409443,25
"BB-B1-23","BB-BC","10",26,299.166666666667,2023,111.5,26.09,3.12,1.27,1.99,34.33,2.85,0.2,1.28,46.7,2.77,0.44,1.7,74.52,3.59,0.53,1.1,100,0,0,0,30,215,14.42664213,52.52409443,26
"BB-B1-23","BB-BC","10",28,398.75,2023,111.5,26.09,3.12,1.27,1.99,34.33,2.85,0.2,1.28,46.7,2.77,0.44,1.7,74.52,3.59,0.53,1.1,100,0,0,0,15,215,14.42664213,52.52409443,28
"BB-B1-23","BB-BC","10",29,399.166666666667,2023,111.5,25.3733333333333,3.12,1.27,1.99,34.0466666666667,2.85,0.2,1.28,46.7,2.77,0.44,1.7,74.52,3.59,0.53,1.1,100,0,0,0,20,221.666666666667,14.42664213,52.52409443,29
"BB-B1-23","BB-BC","10",30,75,2023,111.5,23.94,3.12,1.27,1.99,33.48,2.85,0.2,1.28,46.7,2.77,0.44,1.7,74.52,3.59,0.53,1.1,100,0,0,0,20,225,14.42664213,52.52409443,30
"BB-B1-23","BB-BC","2",22,299.583333333333,2023,15.2,26.13,2.84,2.45,1.35,31.29,3.08,0.36,1.18,39.5,3.36,0.44,1.13,52.09,5.11,0.71,0,56.93,10.97,1.62,0,20,195,14.42804682,52.52426619,22
"BB-B1-23","BB-BC","2",24,300,2023,15.2,26.13,2.84,2.45,1.35,31.29,3.08,0.36,1.18,39.5,3.36,0.44,1.13,52.09,5.11,0.71,0,56.93,10.97,1.62,0,40,200,14.42804682,52.52426619,24
"BB-B1-23","BB-BC","2",25,299.583333333333,2023,15.2,26.13,2.84,2.45,1.35,31.29,3.08,0.36,1.18,39.5,3.36,0.44,1.13,52.09,5.11,0.71,0,56.93,10.97,1.62,0,65,200,14.42804682,52.52426619,25
"BB-B1-23","BB-BC","2",26,299.166666666667,2023,15.2,26.13,2.84,2.45,1.35,31.29,3.08,0.36,1.18,39.5,3.36,0.44,1.13,52.09,5.11,0.71,0,56.93,10.97,1.62,0,55,205,14.42804682,52.52426619,26
"BB-B1-23","BB-BC","2",28,398.75,2023,15.2,26.13,2.84,2.45,1.35,31.29,3.08,0.36,1.18,39.5,3.36,0.44,1.13,52.09,5.11,0.71,0,56.93,10.97,1.62,0,65,190,14.42804682,52.52426619,28
"BB-B1-23","BB-BC","2",29,399.166666666667,2023,15.2,25.3533333333333,2.84,2.45,1.35,30.8333333333333,3.08,0.36,1.18,39.5,3.36,0.44,1.13,52.09,5.11,0.71,0,56.93,10.97,1.62,0,61.6666666666667,198.333333333333,14.42804682,52.52426619,29
"BB-B1-23","BB-BC","2",30,75,2023,15.2,23.8,2.84,2.45,1.35,29.92,3.08,0.36,1.18,39.5,3.36,0.44,1.13,52.09,5.11,0.71,0,56.93,10.97,1.62,0,65,195,14.42804682,52.52426619,30
"BB-B1-23","BB-BC","3",22,299.583333333333,2023,15.4,26.25,2.84,2.42,1.33,31.53,3.06,0.34,1.19,39.87,3.34,0.44,1.16,52.34,4.85,0.71,0.06,57.3,10.74,1.63,0,15,190,14.4280031,52.5243346,22
"BB-B1-23","BB-BC","3",24,300,2023,15.4,26.25,2.84,2.42,1.33,31.53,3.06,0.34,1.19,39.87,3.34,0.44,1.16,52.34,4.85,0.71,0.06,57.3,10.74,1.63,0,50,195,14.4280031,52.5243346,24
"BB-B1-23","BB-BC","3",25,299.583333333333,2023,15.4,26.25,2.84,2.42,1.33,31.53,3.06,0.34,1.19,39.87,3.34,0.44,1.16,52.34,4.85,0.71,0.06,57.3,10.74,1.63,0,60,200,14.4280031,52.5243346,25
"BB-B1-23","BB-BC","3",26,299.166666666667,2023,15.4,26.25,2.84,2.42,1.33,31.53,3.06,0.34,1.19,39.87,3.34,0.44,1.16,52.34,4.85,0.71,0.06,57.3,10.74,1.63,0,70,195,14.4280031,52.5243346,26
"BB-B1-23","BB-BC","3",28,398.75,2023,15.4,26.25,2.84,2.42,1.33,31.53,3.06,0.34,1.19,39.87,3.34,0.44,1.16,52.34,4.85,0.71,0.06,57.3,10.74,1.63,0,70,195,14.4280031,52.5243346,28
"BB-B1-23","BB-BC","3",29,399.166666666667,2023,15.4,25.46,2.84,2.42,1.33,31.05,3.06,0.34,1.19,39.87,3.34,0.44,1.16,52.34,4.85,0.71,0.06,57.3,10.74,1.63,0,70,201.666666666667,14.4280031,52.5243346,29
"BB-B1-23","BB-BC","3",30,75,2023,15.4,23.88,2.84,2.42,1.33,30.09,3.06,0.34,1.19,39.87,3.34,0.44,1.16,52.34,4.85,0.71,0.06,57.3,10.74,1.63,0,70,195,14.4280031,52.5243346,30
"BB-B1-23","BB-BC","4",22,299.583333333333,2023,49.1,26.31,2.72,1.92,1.72,32.8,2.99,0.22,1.24,42.87,3.12,0.44,1.33,59.99,4.33,0.65,0.62,78.26,7.49,1.19,0,20,215,14.4274787,52.5243291,22
"BB-B1-23","BB-BC","4",24,300,2023,49.1,26.31,2.72,1.92,1.72,32.8,2.99,0.22,1.24,42.87,3.12,0.44,1.33,59.99,4.33,0.65,0.62,78.26,7.49,1.19,0,30,220,14.4274787,52.5243291,24
"BB-B1-23","BB-BC","4",25,299.583333333333,2023,49.1,26.31,2.72,1.92,1.72,32.8,2.99,0.22,1.24,42.87,3.12,0.44,1.33,59.99,4.33,0.65,0.62,78.26,7.49,1.19,0,50,230,14.4274787,52.5243291,25
"BB-B1-23","BB-BC","4",26,299.166666666667,2023,49.1,26.31,2.72,1.92,1.72,32.8,2.99,0.22,1.24,42.87,3.12,0.44,1.33,59.99,4.33,0.65,0.62,78.26,7.49,1.19,0,55,230,14.4274787,52.5243291,26
"BB-B1-23","BB-BC","4",28,398.75,2023,49.1,26.31,2.72,1.92,1.72,32.8,2.99,0.22,1.24,42.87,3.12,0.44,1.33,59.99,4.33,0.65,0.62,78.26,7.49,1.19,0,65,215,14.4274787,52.5243291,28
"BB-B1-23","BB-BC","4",29,399.166666666667,2023,49.1,25.5233333333333,2.72,1.92,1.72,32.36,2.99,0.22,1.24,42.87,3.12,0.44,1.33,59.99,4.33,0.65,0.62,78.26,7.49,1.19,0,50,215,14.4274787,52.5243291,29
"BB-B1-23","BB-BC","4",30,75,2023,49.1,23.95,2.72,1.92,1.72,31.48,2.99,0.22,1.24,42.87,3.12,0.44,1.33,59.99,4.33,0.65,0.62,78.26,7.49,1.19,0,50,215,14.4274787,52.5243291,30
"BB-B1-23","BB-BC","5",22,299.583333333333,2023,58.4,26.29,2.72,1.8,1.77,33.07,2.97,0.21,1.24,43.57,3.06,0.44,1.34,62.15,4.23,0.64,0.73,83.49,6.59,1.04,0,10,235,14.4273474,52.5243053,22
"BB-B1-23","BB-BC","5",24,300,2023,58.4,26.29,2.72,1.8,1.77,33.07,2.97,0.21,1.24,43.57,3.06,0.44,1.34,62.15,4.23,0.64,0.73,83.49,6.59,1.04,0,15,250,14.4273474,52.5243053,24
"BB-B1-23","BB-BC","5",25,299.583333333333,2023,58.4,26.29,2.72,1.8,1.77,33.07,2.97,0.21,1.24,43.57,3.06,0.44,1.34,62.15,4.23,0.64,0.73,83.49,6.59,1.04,0,20,220,14.4273474,52.5243053,25
"BB-B1-23","BB-BC","5",26,299.166666666667,2023,58.4,26.29,2.72,1.8,1.77,33.07,2.97,0.21,1.24,43.57,3.06,0.44,1.34,62.15,4.23,0.64,0.73,83.49,6.59,1.04,0,35,225,14.4273474,52.5243053,26
"BB-B1-23","BB-BC","5",28,398.75,2023,58.4,26.29,2.72,1.8,1.77,33.07,2.97,0.21,1.24,43.57,3.06,0.44,1.34,62.15,4.23,0.64,0.73,83.49,6.59,1.04,0,25,210,14.4273474,52.5243053,28
"BB-B1-23","BB-BC","5",29,399.166666666667,2023,58.4,25.51,2.72,1.8,1.77,32.65,2.97,0.21,1.24,43.57,3.06,0.44,1.34,62.15,4.23,0.64,0.73,83.49,6.59,1.04,0,20,215,14.4273474,52.5243053,29
"BB-B1-23","BB-BC","5",30,75,2023,58.4,23.95,2.72,1.8,1.77,31.81,2.97,0.21,1.24,43.57,3.06,0.44,1.34,62.15,4.23,0.64,0.73,83.49,6.59,1.04,0,20,205,14.4273474,52.5243053,30
"BB-B1-23","BB-BC","6",22,299.583333333333,2023,69.8,26.26,2.75,1.66,1.82,33.38,2.95,0.2,1.25,44.34,2.99,0.44,1.4,64.85,4.11,0.62,0.81,89.37,5.27,0.76,0,10,210,14.42718972,52.52427032,22
"BB-B1-23","BB-BC","6",24,300,2023,69.8,26.26,2.75,1.66,1.82,33.38,2.95,0.2,1.25,44.34,2.99,0.44,1.4,64.85,4.11,0.62,0.81,89.37,5.27,0.76,0,10,220,14.42718972,52.52427032,24
"BB-B1-23","BB-BC","6",25,299.583333333333,2023,69.8,26.26,2.75,1.66,1.82,33.38,2.95,0.2,1.25,44.34,2.99,0.44,1.4,64.85,4.11,0.62,0.81,89.37,5.27,0.76,0,10,210,14.42718972,52.52427032,25
"BB-B1-23","BB-BC","6",26,299.166666666667,2023,69.8,26.26,2.75,1.66,1.82,33.38,2.95,0.2,1.25,44.34,2.99,0.44,1.4,64.85,4.11,0.62,0.81,89.37,5.27,0.76,0,10,235,14.42718972,52.52427032,26
"BB-B1-23","BB-BC","6",28,398.75,2023,69.8,26.26,2.75,1.66,1.82,33.38,2.95,0.2,1.25,44.34,2.99,0.44,1.4,64.85,4.11,0.62,0.81,89.37,5.27,0.76,0,15,215,14.42718972,52.52427032,28
"BB-B1-23","BB-BC","6",29,399.166666666667,2023,69.8,25.49,2.75,1.66,1.82,32.9866666666667,2.95,0.2,1.25,44.34,2.99,0.44,1.4,64.85,4.11,0.62,0.81,89.37,5.27,0.76,0,11.6666666666667,208.333333333333,14.42718972,52.52427032,29
"BB-B1-23","BB-BC","6",30,75,2023,69.8,23.95,2.75,1.66,1.82,32.2,2.95,0.2,1.25,44.34,2.99,0.44,1.4,64.85,4.11,0.62,0.81,89.37,5.27,0.76,0,15,215,14.42718972,52.52427032,30
"BB-B1-23","BB-BC","7",22,299.583333333333,2023,79.2,26.21,2.81,1.57,1.86,33.6,2.94,0.2,1.26,44.87,2.94,0.44,1.47,67.15,4,0.61,0.82,93.61,3.96,0.33,0,10,225,14.42706728,52.52422894,22
"BB-B1-23","BB-BC","7",24,300,2023,79.2,26.21,2.81,1.57,1.86,33.6,2.94,0.2,1.26,44.87,2.94,0.44,1.47,67.15,4,0.61,0.82,93.61,3.96,0.33,0,10,230,14.42706728,52.52422894,24
"BB-B1-23","BB-BC","7",25,299.583333333333,2023,79.2,26.21,2.81,1.57,1.86,33.6,2.94,0.2,1.26,44.87,2.94,0.44,1.47,67.15,4,0.61,0.82,93.61,3.96,0.33,0,15,215,14.42706728,52.52422894,25
"BB-B1-23","BB-BC","7",26,299.166666666667,2023,79.2,26.21,2.81,1.57,1.86,33.6,2.94,0.2,1.26,44.87,2.94,0.44,1.47,67.15,4,0.61,0.82,93.61,3.96,0.33,0,15,230,14.42706728,52.52422894,26
"BB-B1-23","BB-BC","7",28,398.75,2023,79.2,26.21,2.81,1.57,1.86,33.6,2.94,0.2,1.26,44.87,2.94,0.44,1.47,67.15,4,0.61,0.82,93.61,3.96,0.33,0,15,235,14.42706728,52.52422894,28
"BB-B1-23","BB-BC","7",29,399.166666666667,2023,79.2,25.4533333333333,2.81,1.57,1.86,33.23,2.94,0.2,1.26,44.87,2.94,0.44,1.47,67.15,4,0.61,0.82,93.61,3.96,0.33,0,15,220,14.42706728,52.52422894,29
"BB-B1-23","BB-BC","7",30,75,2023,79.2,23.94,2.81,1.57,1.86,32.49,2.94,0.2,1.26,44.87,2.94,0.44,1.47,67.15,4,0.61,0.82,93.61,3.96,0.33,0,15,230,14.42706728,52.52422894,30
"BB-B1-23","BB-BC","8",22,299.583333333333,2023,91,26.16,2.9,1.46,1.91,33.86,2.91,0.2,1.26,45.53,2.87,0.44,1.58,69.94,3.86,0.58,0.87,97.85,1.6,0,0,20,210,14.4269132,52.5241776,22
"BB-B1-23","BB-BC","8",24,300,2023,91,26.16,2.9,1.46,1.91,33.86,2.91,0.2,1.26,45.53,2.87,0.44,1.58,69.94,3.86,0.58,0.87,97.85,1.6,0,0,15,220,14.4269132,52.5241776,24
"BB-B1-23","BB-BC","8",25,299.583333333333,2023,91,26.16,2.9,1.46,1.91,33.86,2.91,0.2,1.26,45.53,2.87,0.44,1.58,69.94,3.86,0.58,0.87,97.85,1.6,0,0,15,220,14.4269132,52.5241776,25
"BB-B1-23","BB-BC","8",26,299.166666666667,2023,91,26.16,2.9,1.46,1.91,33.86,2.91,0.2,1.26,45.53,2.87,0.44,1.58,69.94,3.86,0.58,0.87,97.85,1.6,0,0,15,205,14.4269132,52.5241776,26
"BB-B1-23","BB-BC","8",28,398.75,2023,91,26.16,2.9,1.46,1.91,33.86,2.91,0.2,1.26,45.53,2.87,0.44,1.58,69.94,3.86,0.58,0.87,97.85,1.6,0,0,10,215,14.4269132,52.5241776,28
"BB-B1-23","BB-BC","8",29,399.166666666667,2023,91,25.42,2.9,1.46,1.91,33.5266666666667,2.91,0.2,1.26,45.53,2.87,0.44,1.58,69.94,3.86,0.58,0.87,97.85,1.6,0,0,15,216.666666666667,14.4269132,52.5241776,29
"BB-B1-23","BB-BC","8",30,75,2023,91,23.94,2.9,1.46,1.91,32.86,2.91,0.2,1.26,45.53,2.87,0.44,1.58,69.94,3.86,0.58,0.87,97.85,1.6,0,0,15,210,14.4269132,52.5241776,30
"BB-B1-23","BB-BC","9",22,299.583333333333,2023,99.9,26.14,2.98,1.37,1.95,34.08,2.88,0.2,1.27,46.05,2.83,0.44,1.65,71.92,3.75,0.56,1,99.83,0,0,0,15,220,14.42679178,52.52414616,22
"BB-B1-23","BB-BC","9",24,300,2023,99.9,26.14,2.98,1.37,1.95,34.08,2.88,0.2,1.27,46.05,2.83,0.44,1.65,71.92,3.75,0.56,1,99.83,0,0,0,15,205,14.42679178,52.52414616,24
"BB-B1-23","BB-BC","9",25,299.583333333333,2023,99.9,26.14,2.98,1.37,1.95,34.08,2.88,0.2,1.27,46.05,2.83,0.44,1.65,71.92,3.75,0.56,1,99.83,0,0,0,20,215,14.42679178,52.52414616,25
"BB-B1-23","BB-BC","9",26,299.166666666667,2023,99.9,26.14,2.98,1.37,1.95,34.08,2.88,0.2,1.27,46.05,2.83,0.44,1.65,71.92,3.75,0.56,1,99.83,0,0,0,20,215,14.42679178,52.52414616,26
"BB-B1-23","BB-BC","9",28,398.75,2023,99.9,26.14,2.98,1.37,1.95,34.08,2.88,0.2,1.27,46.05,2.83,0.44,1.65,71.92,3.75,0.56,1,99.83,0,0,0,10,220,14.42679178,52.52414616,28
"BB-B1-23","BB-BC","9",29,399.166666666667,2023,99.9,25.4066666666667,2.98,1.37,1.95,33.7666666666667,2.88,0.2,1.27,46.05,2.83,0.44,1.65,71.92,3.75,0.56,1,99.83,0,0,0,15,213.333333333333,14.42679178,52.52414616,29
"BB-B1-23","BB-BC","9",30,75,2023,99.9,23.94,2.98,1.37,1.95,33.14,2.88,0.2,1.27,46.05,2.83,0.44,1.65,71.92,3.75,0.56,1,99.83,0,0,0,15,220,14.42679178,52.52414616,30
"BB-C1-23","BB-BC","1",23,299.583333333333,2023,10.1,13.46,4.03,14.22,0,21.01,4.87,11.51,0,26.04,5.04,6.11,0,35.27,6.55,1.52,0,53.91,8.45,0,0,10,200,14.4393271,52.5313409,23
"BB-C1-23","BB-BC","1",24,299.166666666667,2023,10.1,13.46,4.03,14.22,0,21.01,4.87,11.51,0,26.04,5.04,6.11,0,35.27,6.55,1.52,0,53.91,8.45,0,0,15,230,14.4393271,52.5313409,24
"BB-C1-23","BB-BC","1",25,474.583333333333,2023,10.1,13.46,4.03,14.22,0,21.01,4.87,11.51,0,26.04,5.04,6.11,0,35.27,6.55,1.52,0,53.91,8.45,0,0,30,210,14.4393271,52.5313409,25
"BB-C1-23","BB-BC","1",26,261.666666666667,2023,10.1,13.46,4.03,14.22,0,21.01,4.87,11.51,0,26.04,5.04,6.11,0,35.27,6.55,1.52,0,53.91,8.45,0,0,30,220,14.4393271,52.5313409,26
"BB-C1-23","BB-BC","1",27,399.583333333333,2023,10.1,13.46,4.03,14.22,0,21.01,4.87,11.51,0,26.04,5.04,6.11,0,35.27,6.55,1.52,0,53.91,8.45,0,0,40,190,14.4393271,52.5313409,27
"BB-C1-23","BB-BC","1",28,99.5833333333333,2023,10.1,13.46,4.03,14.22,0,21.01,4.87,11.51,0,26.04,5.04,6.11,0,35.27,6.55,1.52,0,53.91,8.45,0,0,40,210,14.4393271,52.5313409,28
"BB-C1-23","BB-BC","1",29,499.166666666667,2023,10.1,11.84,4.03,14.22,0,18.92,4.87,11.51,0,26.025,5.04,6.11,0,35.27,6.55,1.52,0,53.91,8.45,0,0,40,210,14.4393271,52.5313409,29
"BB-C1-23","BB-BC","10",23,299.583333333333,2023,8.9,13.24,3.61,13.91,0,17.3,4.43,14.82,0,36.66,5.38,12.89,0,53.52,3.77,0.11,0,55.64,8.32,0,0,45,235,14.4426536,52.5321948,23
"BB-C1-23","BB-BC","10",24,299.166666666667,2023,8.9,13.24,3.61,13.91,0,17.3,4.43,14.82,0,36.66,5.38,12.89,0,53.52,3.77,0.11,0,55.64,8.32,0,0,75,245,14.4426536,52.5321948,24
"BB-C1-23","BB-BC","10",25,474.583333333333,2023,8.9,13.24,3.61,13.91,0,17.3,4.43,14.82,0,36.66,5.38,12.89,0,53.52,3.77,0.11,0,55.64,8.32,0,0,70,245,14.4426536,52.5321948,25
"BB-C1-23","BB-BC","10",26,261.666666666667,2023,8.9,13.24,3.61,13.91,0,17.3,4.43,14.82,0,36.66,5.38,12.89,0,53.52,3.77,0.11,0,55.64,8.32,0,0,70,245,14.4426536,52.5321948,26
"BB-C1-23","BB-BC","10",27,399.583333333333,2023,8.9,13.24,3.61,13.91,0,17.3,4.43,14.82,0,36.66,5.38,12.89,0,53.52,3.77,0.11,0,55.64,8.32,0,0,75,240,14.4426536,52.5321948,27
"BB-C1-23","BB-BC","10",28,99.5833333333333,2023,8.9,13.24,3.61,13.91,0,17.3,4.43,14.82,0,36.66,5.38,12.89,0,53.52,3.77,0.11,0,55.64,8.32,0,0,70,250,14.4426536,52.5321948,28
"BB-C1-23","BB-BC","10",29,499.166666666667,2023,8.9,11.85,3.61,13.91,0,17.275,4.43,14.82,0,36.66,5.38,12.89,0,53.52,3.77,0.11,0,55.64,8.32,0,0,70,250,14.4426536,52.5321948,29
"BB-C1-23","BB-BC","2",23,299.583333333333,2023,9.8,13.33,4.01,14.24,0,20.96,4.86,11.7,0,26.58,5.14,6.22,0,36.63,6.56,1.46,0,55.78,7.66,0,0,5,215,14.43945266,52.53138266,23
"BB-C1-23","BB-BC","2",24,299.166666666667,2023,9.8,13.33,4.01,14.24,0,20.96,4.86,11.7,0,26.58,5.14,6.22,0,36.63,6.56,1.46,0,55.78,7.66,0,0,10,210,14.43945266,52.53138266,24
"BB-C1-23","BB-BC","2",25,474.583333333333,2023,9.8,13.33,4.01,14.24,0,20.96,4.86,11.7,0,26.58,5.14,6.22,0,36.63,6.56,1.46,0,55.78,7.66,0,0,10,215,14.43945266,52.53138266,25
"BB-C1-23","BB-BC","2",26,261.666666666667,2023,9.8,13.33,4.01,14.24,0,20.96,4.86,11.7,0,26.58,5.14,6.22,0,36.63,6.56,1.46,0,55.78,7.66,0,0,10,210,14.43945266,52.53138266,26
"BB-C1-23","BB-BC","2",27,399.583333333333,2023,9.8,13.33,4.01,14.24,0,20.96,4.86,11.7,0,26.58,5.14,6.22,0,36.63,6.56,1.46,0,55.78,7.66,0,0,15,210,14.43945266,52.53138266,27
"BB-C1-23","BB-BC","2",28,99.5833333333333,2023,9.8,13.33,4.01,14.24,0,20.96,4.86,11.7,0,26.58,5.14,6.22,0,36.63,6.56,1.46,0,55.78,7.66,0,0,25,200,14.43945266,52.53138266,28
